V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V15,V16,V17,V18,V19,V20,V22,V23,V24,V27,V28,V29,V30,V31,V35,V36,V37,target,label
-0.037,-0.216,-0.267,0.837,0.323,0.036,0.909,0.858,-0.27,0.042,1.975,0.296,0.586,-0.858,0.982,0.992,0.165,0.44,1.577,-0.486,-0.817,0.352,-0.613,0.064,-0.441,0.665,1.216,0.752,0.364,1.909,1.23,,test
0.677,0.614,0.254,0.808,0.643,-0.541,0.807,0.858,0.376,0.042,-0.093,-1.481,1.092,1.47,0.982,0.469,0.43,0.177,1.057,-0.349,-0.817,0.37,-0.612,0.333,-0.441,0.665,-0.232,0.317,0.364,0.294,-1.035,,test
0.807,0.646,0.163,0.809,0.685,0.024,0.873,0.829,0.569,0.042,0.169,-0.115,0.671,0.809,1.072,0.736,0.43,0.076,1.12,-0.173,-0.817,0.357,-0.611,0.319,-0.442,0.751,-0.428,0.391,0.364,0.023,-0.06,,test
0.74,0.622,0.679,0.819,0.321,-0.132,1.018,0.829,0.494,0.042,0.303,-0.133,0.552,0.317,0.777,0.77,-0.366,0.067,0.972,0.019,-0.931,0.341,-0.612,0.335,-0.44,0.382,-0.063,0.494,0.364,-0.103,-0.5,,test
0.139,0.016,-0.255,0.815,0.583,0.102,0.921,0.906,0.011,0.042,1.493,0.273,0.361,0.249,0.526,0.653,0.165,0.075,0.841,-0.37,-1.013,0.363,-0.613,0.107,-0.441,0.16,0.288,0.473,0.364,1.494,0.979,,test
0.556,0.479,0.648,0.751,0.313,-0.169,0.893,0.875,0.232,0.042,0.255,-0.219,0.48,0.805,0.381,0.489,0.165,0.086,0.849,-0.209,-1.013,0.362,-0.021,0.237,-0.441,0.32,-0.331,0.28,0.364,0.63,-1.536,,test
0.513,0.403,0.138,0.708,0.171,0.147,0.973,0.875,0.485,0.042,0.568,0.575,0.316,0.144,0.302,0.742,0.165,0.078,1.162,-0.169,-1.013,0.355,0.237,0.253,-0.443,-0.17,-0.285,0.332,0.364,0.443,0.378,,test
0.494,0.618,0.432,0.719,0.163,0.087,0.955,0.897,0.252,0.042,0.246,0.437,0.43,0.474,-0.065,0.618,0.165,0.061,0.734,-0.068,-0.817,0.364,0.235,0.291,-0.443,-0.215,0.057,0.349,0.364,0.21,-0.338,,test
0.871,0.856,0.533,0.694,0.35,-0.079,0.996,0.897,0.594,0.042,0.68,0.076,0.166,1.003,-0.216,0.716,0.165,0.074,0.412,-0.068,-0.817,0.357,0.236,0.415,-0.443,-0.248,-0.289,0.455,0.364,0.656,-0.982,,test
0.574,0.653,0.481,0.698,0.277,0.138,1.101,0.952,0.609,0.042,1.204,0.465,0.158,0.415,-0.23,0.961,0.165,0.073,0.358,0.109,-0.817,0.37,0.234,0.332,-0.798,-0.248,-0.085,0.587,0.364,0.839,0.039,,test
0.238,0.476,0.316,0.665,0.334,0.065,1.076,1.011,0.425,0.042,0.788,0.297,0.372,0.533,-0.266,0.841,0.165,0.081,0.286,-0.168,-0.817,0.355,0.235,0.287,-2.433,-0.283,-0.293,0.585,0.364,0.867,0.215,,test
0.37,0.636,0.387,0.58,0.475,0.172,1.042,1.011,0.42,0.042,0.651,0.643,0.388,-0.074,-0.266,0.841,0.43,0.056,0.542,-0.221,-0.817,0.358,0.237,0.35,-0.446,-0.032,-0.665,0.604,0.364,0.576,-0.105,,test
0.113,0.19,0.103,0.554,0.571,0.309,0.957,1.004,0.091,0.042,0.099,0.909,0.596,-0.631,-0.169,0.611,0.43,0.074,0.338,-0.694,-0.817,0.366,0.234,0.239,-1.744,-0.01,-0.426,0.514,0.364,0.433,0.288,,test
-0.083,-0.092,-0.11,0.238,0.531,0.122,0.744,1.004,-0.725,0.042,0.341,0.505,0.589,-0.208,0.057,0.148,0.43,0.068,0.937,-0.918,-0.931,0.361,0.237,0.165,-2.252,0.359,0.648,0.07,0.364,0.525,-0.173,,test
0.223,0.342,-0.149,0.102,0.489,0.377,0.642,0.895,0.093,0.042,0.199,1.096,0.731,-1.758,0.078,0.197,0.43,-0.482,0.553,-0.528,-1.013,0.334,0.236,0.25,-2.434,0.507,0.125,0.267,0.364,0.155,0.484,,test
-0.984,-0.938,-0.817,-0.012,0.093,-0.311,0.363,0.765,-1.132,0.042,-0.104,-0.651,-0.124,0.492,0.309,-0.196,0.43,0.07,0.539,-1.162,-1.013,0.369,-0.082,-0.034,-2.434,0.826,1.301,-0.141,0.364,0.899,0.543,,test
0.074,0.29,-0.425,-0.019,0.392,0.042,0.33,0.765,0.02,0.042,-0.677,-0.412,0.491,1.644,0.47,-0.132,0.165,0.083,0.24,-0.791,-1.013,0.299,-0.611,0.142,-2.434,0.661,-0.275,-0.056,0.364,-0.813,0.396,,test
-0.29,-0.15,-0.389,-0.082,0.069,0.171,0.404,0.66,-0.436,0.688,-0.294,0.421,0.482,-0.357,0.385,-0.11,0.165,0.061,0.314,-0.598,-0.817,0.366,0.065,0.05,-2.434,0.029,0.009,0.015,0.364,-0.163,0.555,,test
-0.075,0.293,-0.117,-0.074,-0.169,-0.042,0.444,0.66,-0.084,0.958,-0.126,-0.098,0.157,0.56,0.385,-0.105,0.165,0.075,-0.069,-0.374,-0.931,0.368,0.355,0.184,-1.953,-0.104,-0.426,-0.113,0.364,-0.03,-0.069,,test
0.011,0.434,0.421,-0.005,-0.715,0.157,0.69,0.664,0.287,1.335,-0.129,0.553,-0.613,-1.025,-0.581,0.088,0.165,0.074,0.17,-0.095,-1.013,0.368,0.377,0.351,-0.436,-0.625,0.534,0.142,0.364,-0.104,-0.834,,test
-0.482,-0.341,-0.577,-0.014,-0.137,0.353,0.651,0.75,-0.442,1.335,0.975,0.963,0.344,-2.836,-1.186,0.31,0.165,-0.252,0.915,-0.213,-1.013,0.368,0.659,0.067,-1.91,-1.05,0.732,0.331,0.364,0.774,1.289,,test
-0.622,-0.438,-0.4,-0.045,-0.368,0.046,0.469,0.75,-0.6,1.335,-0.714,0.272,0.016,-0.374,-1.164,-0.176,0.165,0.076,0.19,-0.369,-1.013,0.299,0.657,0.174,-2.045,-0.82,-0.163,-0.083,0.364,0.167,-0.198,,test
-0.214,-0.169,0.607,-0.012,-0.912,0.342,0.684,0.675,-0.016,1.335,-0.548,0.764,-0.166,0.02,-1.175,0.083,0.165,0.067,0.353,-0.142,-1.013,0.348,0.711,0.216,-2.429,-1.037,-0.037,0.029,0.364,-0.811,-1.807,,test
-0.998,0.111,0.718,-0.005,-1.857,0.254,0.952,0.675,0.156,1.335,-0.648,0.741,-1.637,-1.346,-1.23,0.083,0.165,0.068,0.551,0.052,-1.013,0.35,0.803,0.457,-2.434,-1.618,0.671,-0.055,0.364,-0.401,-0.742,,test
-0.882,0.106,0.486,0.032,-1.493,0.046,0.993,0.851,0.296,1.335,-0.281,0.175,-0.872,0.67,-1.65,0.605,-0.366,0.081,-0.335,0.087,-1.013,0.365,1.086,0.292,-2.434,-1.613,0.395,0.327,0.364,-0.302,-0.949,,test
-1.585,-0.427,1.183,0.073,-2.315,0.263,1.212,0.989,0.453,1.335,-0.209,0.662,-1.698,-0.17,-1.779,0.652,-0.366,0.068,0.155,0.046,-1.013,0.365,1.414,0.435,2.338,-1.584,-0.084,0.148,0.364,-0.025,-1.248,,test
-2.346,-0.664,0.931,0.037,-2.992,0.53,1.43,0.989,0.913,0.904,-0.449,1.166,-2.787,-3.111,-1.779,1.399,-0.366,-3.569,0.68,-0.367,-1.013,-5.552,1.508,0.614,-2.434,-2.127,-4.5,0.209,0.364,-0.367,0.438,,test
-3.678,-3.156,-0.366,-0.192,-3.035,0.502,1.066,1.173,-1.228,-1.252,0.18,1.174,-2.986,-1.084,-2.14,1.147,-0.366,-3.573,0.066,-0.985,-1.013,-5.546,1.508,0.175,-0.407,-1.546,-4.5,0.329,0.364,0.489,2.238,,test
-1.262,-1.322,-0.237,-1.067,-0.322,-0.348,0.117,1.009,-0.721,-2.545,-2.57,-1.075,-0.399,1.607,-0.633,-0.521,-0.897,0.075,-0.073,-1.635,-1.013,0.355,1.513,0.121,-2.433,0.677,1.308,-1.009,0.364,-2.57,-1.526,,test
0.041,-0.169,0.67,-0.867,-0.299,0.238,0.34,0.774,0.151,-1.252,-1.942,0.655,-0.26,1.0,-0.208,-0.521,-0.897,-0.694,0.011,0.407,-0.817,0.346,1.508,0.195,-2.434,0.684,-0.141,-0.972,0.364,-2.103,-2.697,,test
0.188,0.209,0.593,-0.538,-0.551,0.27,0.537,0.808,0.453,-1.252,0.039,0.667,-0.691,0.178,-0.208,0.23,-0.897,-0.049,-0.22,1.063,-0.817,0.346,1.508,0.305,-2.435,-0.744,-0.083,-0.566,0.364,-0.88,-0.399,,test
-0.202,-0.294,0.184,-0.637,0.223,0.064,0.498,0.825,-0.486,-0.976,0.777,0.124,0.407,0.962,-0.917,0.296,-0.897,0.247,-0.137,1.072,-0.817,0.36,1.508,0.154,-2.433,-0.91,0.16,-0.11,0.364,0.753,-0.263,,test
0.221,0.272,0.655,-0.301,-0.276,0.148,0.657,0.809,0.492,0.185,0.294,0.347,-0.579,0.1,-0.917,0.176,-0.897,0.258,0.488,1.269,-0.817,0.363,1.462,0.37,-2.433,-0.713,2.571,-0.024,0.364,0.013,-1.081,,test
0.343,0.379,0.455,-0.111,-0.572,0.011,0.838,0.809,0.548,0.473,1.234,0.141,-0.58,0.172,-1.089,0.605,-0.499,-0.295,0.321,1.104,-0.817,0.376,1.227,0.405,-2.434,-1.134,0.587,0.26,0.364,1.1,-0.432,,test
0.283,0.153,0.98,-0.111,-0.848,-0.025,1.077,0.892,0.626,0.473,1.475,-0.054,-0.999,0.36,-1.265,0.775,-0.366,-0.301,0.288,1.021,-0.817,0.368,1.227,0.332,2.715,-1.134,0.1,0.319,0.364,1.387,-0.787,,test
0.248,0.573,0.739,0.023,-0.51,0.226,1.294,1.009,0.92,0.473,1.254,0.564,-1.037,-0.343,-1.265,0.914,-0.366,-0.298,0.463,0.962,-0.817,0.368,1.227,0.421,-0.796,-1.261,0.721,0.296,0.364,1.079,-0.314,,test
0.259,0.713,0.017,-0.001,0.003,0.125,1.254,1.068,0.427,0.473,1.211,0.193,-0.058,-0.402,-1.255,0.972,-0.366,-0.299,1.097,0.774,-0.817,0.373,1.227,0.3,-1.759,-1.191,1.024,0.495,0.364,1.086,0.585,,test
0.595,0.725,0.325,0.08,0.524,0.073,1.195,1.116,0.668,0.473,0.99,0.299,0.346,-0.597,-0.939,0.594,-0.366,-0.288,0.756,0.774,-0.703,0.364,0.965,0.377,-2.427,-0.65,0.435,0.495,0.364,0.721,-0.276,,test
0.829,0.983,0.513,0.223,0.721,0.146,1.169,1.116,0.821,0.473,0.819,0.312,0.611,0.75,-0.049,0.658,-0.366,-0.281,0.94,0.812,-0.621,0.346,0.802,0.43,-2.434,0.109,-1.004,0.608,0.364,0.823,-0.485,,test
-0.323,-0.444,0.029,0.088,0.323,0.334,1.26,1.129,0.823,0.473,1.28,0.918,0.317,0.297,-0.049,0.784,-0.366,-0.294,0.269,0.638,-0.817,0.363,0.8,0.086,-2.434,0.253,-0.377,0.86,0.364,0.736,1.337,,test
-2.341,-2.973,-1.119,-0.757,-1.172,0.058,1.054,1.12,-2.632,0.473,1.553,0.116,-1.248,0.051,0.685,0.314,-0.366,-0.296,0.508,-2.861,-0.817,0.375,0.8,-0.444,-2.434,0.541,-0.086,-0.079,0.364,1.53,2.076,,test
-0.227,-0.501,-0.629,-1.862,0.57,-0.558,0.787,1.12,-0.611,0.473,-0.739,-1.441,0.639,0.494,0.948,-0.497,-0.897,1.437,0.852,-0.882,-0.621,0.355,-1.311,0.16,-2.433,1.1,0.031,-0.935,0.364,0.604,0.14,,test
0.951,0.834,-0.13,-1.32,0.877,-0.598,0.889,0.926,1.048,0.473,-2.555,-1.5,1.324,0.65,1.738,-0.201,-0.897,0.43,0.769,0.864,-0.735,0.355,-1.316,0.412,-2.433,1.544,-0.518,-0.555,0.364,-2.556,-0.327,,test
0.59,0.419,-0.045,-0.708,0.843,-0.331,0.957,0.928,0.436,0.473,-1.429,-1.018,0.97,0.467,1.803,0.262,-1.162,0.444,0.848,1.23,-0.817,0.356,-1.314,0.188,-2.433,1.544,-0.223,0.276,0.364,-1.624,-0.043,,test
0.879,0.878,-0.055,0.127,0.735,-0.16,0.995,0.941,0.735,0.473,1.006,-0.339,0.859,0.457,1.379,0.384,-1.029,-0.567,0.623,1.294,-0.817,0.295,-1.313,0.312,-2.433,1.168,-0.206,0.273,0.364,0.233,0.348,,test
0.321,0.348,0.161,0.146,0.541,0.289,1.008,0.995,0.207,0.473,1.845,0.68,0.911,-0.568,1.341,0.388,-0.056,-0.562,0.562,0.921,-0.817,0.366,-1.313,0.188,-2.434,0.989,-0.305,0.383,0.364,1.309,0.155,,test
-0.117,-0.011,-0.293,0.177,0.364,0.114,0.914,0.995,-0.448,0.473,1.209,0.365,0.871,0.161,0.861,0.294,0.165,-0.562,0.052,0.43,-0.621,0.368,-1.313,0.113,-2.434,0.74,-0.218,0.157,0.364,1.458,0.471,,test
-0.17,0.006,-0.555,0.102,0.303,0.052,0.768,0.936,-0.205,0.473,0.74,0.046,0.892,-0.257,0.861,-0.02,0.121,0.49,0.588,0.017,-0.735,0.343,-1.313,0.038,-2.434,0.728,1.559,0.092,0.364,0.825,1.026,,test
-0.986,-1.073,-1.235,0.007,-0.605,0.496,0.529,0.923,-0.698,0.473,1.564,0.988,-0.106,-2.473,0.666,-0.191,-0.366,-0.481,1.302,-1.113,-0.817,0.361,-1.313,-0.154,-2.435,0.733,-0.24,-0.021,0.364,0.843,2.27,,test
-2.028,-2.321,-1.683,-0.334,-1.024,0.531,0.094,0.779,-2.395,0.473,-0.266,1.219,-0.662,-1.812,0.718,-1.029,-0.366,0.77,1.131,-2.35,-0.817,0.375,-1.313,-0.383,-2.435,0.814,0.049,-1.092,0.364,-0.13,2.15,,test
-1.403,-1.887,-1.505,-1.737,-0.307,0.067,-0.226,0.443,-1.81,0.473,-0.36,0.213,-0.546,-0.876,1.021,-1.664,-0.897,1.02,0.717,-1.068,-0.703,0.36,-1.313,-0.208,-0.439,1.397,1.197,-2.019,0.364,0.56,0.784,,test
-0.535,-0.849,-0.795,-1.383,0.029,0.066,-0.349,0.425,-1.162,0.473,-2.583,-0.499,-0.039,1.147,1.049,-1.481,-1.428,0.549,0.266,-0.113,-0.621,0.346,0.09,-0.088,-2.43,1.12,-0.568,-1.588,0.364,-2.399,-0.203,,test
-0.283,-0.265,-0.533,-0.904,-0.084,0.355,-0.14,0.23,-0.391,0.473,-2.152,0.71,0.031,-0.428,0.728,-1.058,-1.428,0.436,0.303,-0.28,-0.621,0.354,0.091,0.008,-2.431,0.015,0.275,-1.196,0.364,-2.542,0.316,,test
-0.795,-0.784,-0.742,-0.994,-0.067,0.184,-0.064,0.23,-1.115,0.473,0.386,0.274,0.248,0.298,-0.237,-0.911,-0.897,0.44,0.316,-1.052,-0.621,0.359,0.091,-0.057,-2.434,0.015,0.68,-0.893,0.364,-0.654,0.287,,test
0.108,0.247,-0.173,-1.126,-0.198,0.005,0.1,0.23,0.044,0.473,0.384,0.123,-0.204,0.71,-0.237,-0.845,-0.897,0.437,0.365,-0.228,-0.817,0.361,0.9,0.163,-2.434,-0.463,0.219,-0.884,0.364,0.774,-0.803,,test
0.105,0.34,0.041,-1.071,-0.325,0.218,0.276,0.305,0.169,0.473,-0.283,0.505,-0.344,-0.558,-0.839,-0.314,-0.897,0.432,0.101,0.422,-0.703,0.368,1.05,0.241,-0.013,-0.943,0.739,-0.16,0.364,0.074,-0.319,,test
0.242,0.184,0.077,-0.924,0.028,0.124,0.374,0.313,0.16,0.473,-0.655,0.324,-0.166,-0.349,-0.839,-0.027,-0.897,0.436,0.305,0.411,-0.621,0.369,1.131,0.289,-1.791,-0.943,1.372,0.097,0.364,-0.665,-0.674,,test
0.601,0.521,0.396,-0.671,-0.083,0.041,0.486,0.397,0.597,0.473,-0.581,0.221,-0.324,0.008,-0.839,-0.019,-0.897,0.442,0.285,1.166,-0.621,0.364,1.225,0.28,-1.819,-0.943,1.589,0.332,0.364,-0.86,-1.62,,test
0.43,0.285,0.483,0.258,-0.429,0.399,0.658,0.5,0.484,0.473,0.328,0.749,-0.521,-0.176,-0.839,0.492,-0.808,0.433,0.532,0.952,-0.621,0.261,1.225,0.302,-0.085,-0.943,0.179,0.45,0.364,-0.329,-1.034,,test
-0.896,-0.751,0.165,0.109,-1.28,0.414,0.726,0.5,0.125,-5.85,2.244,1.078,-1.092,0.531,-0.839,0.599,0.165,-3.571,-0.258,-0.305,-0.621,-5.548,1.226,0.148,1.65,-0.943,-4.349,0.367,0.364,1.48,0.861,,test
-1.979,-2.444,-0.065,-0.157,-1.688,0.432,0.554,0.625,-1.038,-6.185,2.184,1.101,-1.633,0.644,-0.839,0.314,0.32,-3.572,-0.553,-1.554,-0.735,-5.546,1.226,-0.136,1.246,-0.943,-4.436,0.023,0.364,2.137,1.54,,test
-2.137,-2.769,0.146,-1.542,-0.983,0.015,-0.156,0.403,-1.798,0.904,-0.492,-0.082,-0.866,0.112,-0.839,-0.715,-1.074,0.429,0.702,-1.855,-0.817,0.363,1.226,-0.222,2.119,-0.943,1.434,-1.305,0.364,0.732,-1.049,,test
-0.944,-1.065,-0.899,-1.898,-0.362,0.366,-0.189,0.343,-0.721,0.904,-1.721,0.835,-0.162,-2.265,-0.839,-0.613,-1.428,0.855,1.121,-0.911,-0.817,0.367,0.819,-0.162,-0.437,-0.943,0.683,-0.809,0.364,-1.863,1.458,,test
-0.551,-0.659,-0.758,-1.906,-0.046,-0.034,-0.336,0.204,-1.097,0.904,-2.087,-0.195,0.259,0.519,-0.839,-0.955,-0.897,-0.557,0.703,-0.342,-0.621,0.368,0.799,0.05,-0.438,-0.943,-0.814,-1.007,0.364,-2.054,0.197,,test
0.083,0.044,-0.594,-1.781,0.357,-0.161,-0.251,0.204,-0.258,0.904,-0.758,-0.512,0.467,0.371,-0.839,-0.72,-0.897,0.1,0.591,0.219,-0.5,0.365,0.799,0.133,-0.437,-0.943,-1.031,-0.558,0.364,-1.293,0.504,,test
-0.231,-0.769,-0.542,-1.55,-0.096,0.122,-0.018,0.198,-0.236,0.904,-0.52,0.182,0.263,0.084,-0.839,-0.481,-0.897,0.9,0.175,0.52,-0.259,0.369,0.799,0.005,-0.437,-0.943,-0.611,-0.3,0.364,-0.94,0.673,,test
0.037,-0.249,-0.566,-1.24,0.137,0.16,0.092,0.198,-0.387,0.904,0.979,0.271,0.55,-0.417,-0.839,-0.481,-0.366,0.433,0.149,0.691,-0.621,0.372,0.8,0.085,-0.446,-0.943,0.132,-0.461,0.364,0.809,0.493,,test
0.591,0.619,-0.374,-0.935,0.772,0.083,0.112,0.298,0.082,0.904,0.748,0.089,0.603,0.05,-0.839,-0.387,-0.366,0.436,0.55,0.962,-0.621,0.368,0.8,0.262,-0.441,-0.943,0.313,-0.1,0.364,0.939,0.15,,test
0.875,0.754,0.133,-0.732,0.603,-0.212,0.239,0.298,0.662,0.904,1.097,-0.059,0.532,-0.204,-0.839,-0.327,-0.366,-0.57,0.238,1.018,-0.817,0.321,0.799,0.337,-0.439,-0.943,-0.436,0.375,0.364,1.187,-0.839,,test
0.224,0.126,-0.314,-0.708,0.51,0.04,0.282,0.36,-0.101,0.904,1.237,0.178,0.846,-0.87,-0.839,0.043,-0.366,-0.566,0.76,0.476,-0.752,0.36,0.801,0.184,-0.45,-0.943,-0.392,0.372,0.364,1.411,0.422,,test
0.353,0.465,-0.04,-0.704,0.538,-0.179,0.299,0.382,0.003,0.904,0.624,-0.217,0.805,0.639,-0.839,-0.071,-0.366,-0.58,0.158,0.353,-0.621,0.363,0.801,0.256,-0.44,-0.943,-0.607,0.345,0.364,0.859,-1.527,,test
-0.768,-1.284,-0.741,-0.777,0.061,0.146,0.37,0.382,-0.549,0.904,1.324,0.202,0.282,0.086,-0.839,0.125,-0.366,-0.566,0.175,-0.326,-0.621,0.363,0.8,-0.125,-0.439,-0.943,-0.366,0.222,0.364,1.242,1.481,,test
0.017,0.112,-0.344,-0.777,0.393,0.174,0.328,0.417,-0.133,0.904,0.181,0.29,0.434,0.531,-0.839,-0.259,-0.366,-0.571,0.032,-0.126,-0.621,0.347,0.802,0.156,-0.441,-0.943,0.193,-0.285,0.364,0.606,0.054,,test
0.259,0.44,-0.28,-0.94,0.341,0.228,0.372,0.417,0.112,0.904,1.301,0.478,0.58,-0.14,-0.839,-0.108,-0.366,-0.578,-0.144,-0.945,-0.621,0.352,0.802,0.164,-0.444,-0.943,-0.524,0.082,0.364,0.364,0.54,,test
0.609,0.509,0.366,-1.292,0.187,0.127,0.462,0.434,0.566,0.904,1.49,0.497,0.268,-0.53,-0.839,-0.115,-0.366,1.111,0.05,-0.465,-0.621,0.358,0.8,0.336,-0.441,-0.943,-0.261,0.155,0.364,1.696,-0.899,,test
-0.266,-0.599,-0.498,-1.402,0.326,0.266,0.4,0.461,-0.767,0.904,0.688,0.332,0.722,0.579,-0.839,-0.032,0.165,1.443,0.027,-0.795,-0.621,0.332,0.799,0.113,2.116,-0.943,0.376,-0.008,0.364,1.551,0.416,,test
0.281,0.161,0.155,-1.369,-0.008,0.042,0.471,0.461,0.059,0.904,0.119,-0.054,-0.001,0.329,-0.839,-0.017,-0.897,-1.413,0.188,-0.358,-0.817,0.286,0.909,0.241,0.824,-0.943,-0.409,-0.048,0.364,-0.007,-0.451,,test
0.439,0.59,0.586,-1.293,-0.205,0.226,0.579,0.48,0.284,0.904,-0.446,0.511,-0.155,-0.18,-0.839,0.191,-0.897,-0.578,0.211,0.057,-0.817,0.359,0.919,0.293,4.057,-0.943,-0.568,0.11,0.364,-0.662,-0.443,,test
0.464,0.594,0.665,-1.222,0.073,0.348,0.664,0.48,0.461,0.904,0.366,0.803,0.549,-0.345,-0.839,0.42,-0.366,-0.58,0.096,0.834,-0.621,0.361,0.937,0.283,-0.44,-0.943,-0.746,0.426,0.364,0.442,-0.536,,test
0.706,1.121,0.484,-1.076,1.179,0.284,0.719,0.617,0.672,0.904,0.972,0.687,1.04,-0.257,-0.839,0.509,-0.366,-0.576,0.378,1.215,-0.621,0.361,0.937,0.448,-0.447,-0.943,-0.782,0.565,0.364,0.842,-0.542,,test
0.143,0.243,-0.044,-0.673,0.952,0.227,0.686,0.724,-0.032,0.904,1.483,0.537,1.528,0.134,-0.839,0.402,-0.366,-0.584,0.256,0.547,-0.621,0.368,0.937,0.275,-0.439,-0.943,-0.64,0.582,0.364,1.684,0.132,,test
-0.216,-0.178,-0.419,-0.659,1.45,0.145,0.557,0.724,-0.534,0.904,0.985,0.267,1.689,-0.599,-0.839,0.119,0.165,-0.573,0.751,-0.559,-0.817,0.369,-0.612,0.219,-0.438,-0.943,0.24,0.361,0.364,1.287,0.566,,test
1.097,1.082,0.583,-0.725,1.426,-0.502,0.485,0.7,1.032,0.904,0.736,-1.256,1.045,0.637,-0.839,0.143,-0.145,-0.574,0.448,-0.286,-0.817,0.359,-0.613,0.465,-0.437,-0.943,-0.517,0.468,0.364,1.036,-1.314,,test
1.047,1.317,0.523,-0.715,1.074,0.141,0.641,0.7,1.334,0.904,0.944,0.462,1.184,-0.296,-0.839,0.515,-0.366,-0.582,0.299,-0.261,-0.817,0.359,-0.614,0.562,-0.44,-0.943,-0.61,0.881,0.364,0.779,-0.176,,test
0.621,0.542,0.129,-0.791,1.055,0.269,0.642,0.752,0.633,0.904,1.125,0.691,1.296,-1.237,-0.839,0.586,-0.366,-0.565,0.813,-0.423,-0.752,0.369,-0.615,0.353,-0.445,-0.943,-0.248,0.832,0.364,1.073,0.662,,test
0.404,0.693,-0.061,-1.204,0.697,0.298,0.568,0.755,0.497,0.904,1.231,0.689,1.258,-0.95,-0.839,0.208,-0.366,-0.565,0.436,-0.649,-0.621,0.368,-0.615,0.392,-0.442,-0.943,-0.249,0.625,0.364,1.343,0.345,,test
0.036,0.029,-0.525,-1.668,0.607,0.046,0.406,0.755,-0.396,0.904,0.081,0.157,1.194,-0.221,-0.839,-0.032,-0.72,-0.565,0.02,-0.661,-0.817,0.368,-0.615,0.193,-0.444,-0.943,0.429,0.299,0.364,0.664,0.436,,test
0.767,0.791,0.298,-1.501,0.587,-0.215,0.422,0.66,0.824,0.904,-0.843,-0.216,1.113,0.263,-0.839,0.015,-0.897,-0.56,-0.044,-0.259,-0.817,0.353,-0.615,0.417,-0.439,-0.943,-0.312,0.299,0.364,-0.795,-1.184,,test
-0.009,0.004,-0.248,-1.397,0.267,0.139,0.457,0.66,-0.171,0.904,-0.273,0.273,0.791,0.547,-0.839,0.361,-0.897,-0.559,-0.215,0.07,-0.817,0.361,-0.615,0.096,0.569,-0.943,-0.341,0.608,0.364,-0.023,0.907,,test
0.152,0.364,-0.246,-1.35,0.361,0.264,0.476,0.687,-0.037,0.904,-0.25,0.794,0.985,-0.803,-0.839,0.103,-0.897,-0.289,0.437,0.401,-0.817,0.361,-0.615,0.22,2.955,-0.943,-0.182,0.319,0.364,-0.512,0.397,,test
-0.094,0.583,-0.234,-1.353,0.342,0.209,0.445,0.651,-0.406,0.904,-0.781,0.39,0.738,0.492,-0.839,-0.049,-0.897,-0.29,0.204,0.634,-0.817,0.367,-0.613,0.227,2.956,-0.943,-0.233,0.194,0.364,-0.47,0.053,,test
-0.166,0.041,-0.451,-1.23,0.362,0.164,0.505,0.651,0.197,0.904,0.184,0.488,0.57,-0.651,-0.839,-0.001,-0.897,-0.297,1.016,0.469,-0.817,0.368,-0.615,0.053,2.122,-0.943,-0.051,0.527,0.364,-0.564,1.159,,test
-0.285,-0.343,-0.627,-1.317,0.184,0.185,0.391,0.686,-0.438,0.904,-0.318,0.369,0.425,-0.018,-0.839,-0.231,-0.897,-0.292,0.894,0.084,-0.817,0.357,-0.615,0.021,-0.045,-0.943,0.758,0.025,0.364,-0.299,0.924,,test
0.254,0.36,-0.17,-1.486,0.262,0.218,0.367,0.686,-0.021,0.904,-0.372,0.691,0.44,-1.201,-0.839,-0.299,-0.897,-0.497,0.893,0.141,-0.621,0.355,-0.614,0.195,-0.452,-0.943,0.19,-0.045,0.364,-0.709,0.062,,test
-0.274,-0.395,-0.628,-1.53,0.144,0.18,0.233,0.625,-0.757,0.904,0.15,0.354,0.248,0.308,-0.839,-0.195,-0.897,-0.291,0.597,-0.328,-0.621,0.343,-0.615,0.027,-0.452,-0.943,-0.183,-0.031,0.364,0.448,0.718,,test
-0.52,-0.432,-0.766,-1.661,0.311,0.253,0.196,0.546,-0.546,0.904,-0.063,0.524,0.071,0.407,-0.839,-0.382,-0.897,-0.288,0.288,-1.168,-0.621,0.368,-0.615,-0.052,-0.44,-0.943,-0.299,-0.081,0.364,-0.658,1.188,,test
-0.77,-0.836,-0.854,-1.847,0.112,0.159,0.17,0.546,-1.03,0.904,-0.226,0.31,0.239,0.276,-0.839,-0.382,-0.897,-0.29,0.308,-1.32,-0.817,0.348,-0.615,-0.103,-0.447,-0.943,-0.418,-0.383,0.364,-0.263,0.979,,test
-0.119,0.045,-0.508,-1.858,0.495,0.225,0.155,0.476,-0.383,0.904,-0.986,0.502,0.561,0.478,-0.839,-0.603,-0.897,-0.296,0.445,-0.645,-0.817,0.353,-0.612,0.157,-0.443,-0.943,-0.405,-0.397,0.364,-0.692,0.215,,test
-0.632,-0.646,-0.812,-1.898,0.118,0.135,0.189,0.476,-0.814,0.904,-0.273,0.296,0.695,0.464,-0.839,-0.493,-0.897,-0.295,0.588,-0.629,-0.621,0.367,-0.614,-0.098,-0.443,-0.943,-0.442,-0.288,0.364,-0.363,1.057,,test
